"COUNTRY","Country","SEX","Sex","SERIES","Series","TIME","Time","Unit Code","Unit","PowerCode Code","PowerCode","Reference Period Code","Reference Period","Value","Flag Codes","Flags"
"BEL","Belgium","MW","All persons","GWG","Gender wage gap","2011","2011","PC","Percentage","0","units",,,5.8379998,,
"BEL","Belgium","MW","All persons","GWG","Gender wage gap","2012","2012","PC","Percentage","0","units",,,6.4109998,,
"CAN","Canada","MW","All persons","GWG","Gender wage gap","2010","2010","PC","Percentage","0","units",,,18.761,,
"CAN","Canada","MW","All persons","GWG","Gender wage gap","2011","2011","PC","Percentage","0","units",,,19.184999,,
"CAN","Canada","MW","All persons","GWG","Gender wage gap","2012","2012","PC","Percentage","0","units",,,18.768,,
"CAN","Canada","MW","All persons","GWG","Gender wage gap","2013","2013","PC","Percentage","0","units",,,18.966999,,
"CZE","Czech Republic","MW","All persons","GWG","Gender wage gap","2010","2010","PC","Percentage","0","units",,,15.957,,
"CZE","Czech Republic","MW","All persons","GWG","Gender wage gap","2011","2011","PC","Percentage","0","units",,,16.488001,,
"CZE","Czech Republic","MW","All persons","GWG","Gender wage gap","2012","2012","PC","Percentage","0","units",,,15.423,,
"CZE","Czech Republic","MW","All persons","GWG","Gender wage gap","2013","2013","PC","Percentage","0","units",,,15.546,,
"DNK","Denmark","MW","All persons","GWG","Gender wage gap","2010","2010","PC","Percentage","0","units",,,9.5190001,,
"DNK","Denmark","MW","All persons","GWG","Gender wage gap","2011","2011","PC","Percentage","0","units",,,8.8389997,,
"DNK","Denmark","MW","All persons","GWG","Gender wage gap","2012","2012","PC","Percentage","0","units",,,7.8010001,,
"FIN","Finland","MW","All persons","GWG","Gender wage gap","2010","2010","PC","Percentage","0","units",,,18.877001,,
"FIN","Finland","MW","All persons","GWG","Gender wage gap","2011","2011","PC","Percentage","0","units",,,18.608,,
"FIN","Finland","MW","All persons","GWG","Gender wage gap","2012","2012","PC","Percentage","0","units",,,18.726,,
"FRA","France","MW","All persons","GWG","Gender wage gap","2010","2010","PC","Percentage","0","units",,,14.054,,
"DEU","Germany","MW","All persons","GWG","Gender wage gap","2010","2010","PC","Percentage","0","units",,,16.872,,
"DEU","Germany","MW","All persons","GWG","Gender wage gap","2011","2011","PC","Percentage","0","units",,,16.573999,,
"GRC","Greece","MW","All persons","GWG","Gender wage gap","2010","2010","PC","Percentage","0","units",,,12.173,,
"GRC","Greece","MW","All persons","GWG","Gender wage gap","2011","2011","PC","Percentage","0","units",,,10.714,,
"GRC","Greece","MW","All persons","GWG","Gender wage gap","2012","2012","PC","Percentage","0","units",,,6.8530002,,
"HUN","Hungary","MW","All persons","GWG","Gender wage gap","2010","2010","PC","Percentage","0","units",,,6.382,,
"HUN","Hungary","MW","All persons","GWG","Gender wage gap","2011","2011","PC","Percentage","0","units",,,6.8639998,,
"HUN","Hungary","MW","All persons","GWG","Gender wage gap","2013","2013","PC","Percentage","0","units",,,8.724,,
"ISL","Iceland","MW","All persons","GWG","Gender wage gap","2010","2010","PC","Percentage","0","units",,,14.315,,
"ISL","Iceland","MW","All persons","GWG","Gender wage gap","2011","2011","PC","Percentage","0","units",,,14.08,,
"IRL","Ireland","MW","All persons","GWG","Gender wage gap","2010","2010","PC","Percentage","0","units",,,12.845,,
"IRL","Ireland","MW","All persons","GWG","Gender wage gap","2011","2011","PC","Percentage","0","units",,,10.447,,
"IRL","Ireland","MW","All persons","GWG","Gender wage gap","2012","2012","PC","Percentage","0","units",,,8.3280001,,
"IRL","Ireland","MW","All persons","GWG","Gender wage gap","2013","2013","PC","Percentage","0","units",,,12.77,,
"ITA","Italy","MW","All persons","GWG","Gender wage gap","2010","2010","PC","Percentage","0","units",,,11.111,,
"ITA","Italy","MW","All persons","GWG","Gender wage gap","2012","2012","PC","Percentage","0","units",,,11.111,,
"JPN","Japan","MW","All persons","GWG","Gender wage gap","2010","2010","PC","Percentage","0","units",,,28.684,,
"JPN","Japan","MW","All persons","GWG","Gender wage gap","2011","2011","PC","Percentage","0","units",,,27.395,,
"JPN","Japan","MW","All persons","GWG","Gender wage gap","2012","2012","PC","Percentage","0","units",,,26.524,,
"JPN","Japan","MW","All persons","GWG","Gender wage gap","2013","2013","PC","Percentage","0","units",,,26.587999,,
"KOR","Korea","MW","All persons","GWG","Gender wage gap","2010","2010","PC","Percentage","0","units",,,39.606,,
"KOR","Korea","MW","All persons","GWG","Gender wage gap","2011","2011","PC","Percentage","0","units",,,36.564,,
"KOR","Korea","MW","All persons","GWG","Gender wage gap","2012","2012","PC","Percentage","0","units",,,36.299,,
"KOR","Korea","MW","All persons","GWG","Gender wage gap","2013","2013","PC","Percentage","0","units",,,36.6,,
"LUX","Luxembourg","MW","All persons","P5010","Decile 5/Decile 1","2010","2010","P50P10","Interdecile ratio P50/P10","0","units",,,1.5650001,,
"LUX","Luxembourg","MEN","Men","P5010","Decile 5/Decile 1","2010","2010","P50P10","Interdecile ratio P50/P10","0","units",,,1.5319999,,
"LUX","Luxembourg","WOMEN","Women","P5010","Decile 5/Decile 1","2010","2010","P50P10","Interdecile ratio P50/P10","0","units",,,1.649,,
"LUX","Luxembourg","MW","All persons","P9010","Decile 9/Decile 1","2010","2010","P90P10","Interdecile ratio P90/P10","0","units",,,3.1789999,,
"LUX","Luxembourg","MEN","Men","P9010","Decile 9/Decile 1","2010","2010","P90P10","Interdecile ratio P90/P10","0","units",,,3.181,,
"LUX","Luxembourg","WOMEN","Women","P9010","Decile 9/Decile 1","2010","2010","P90P10","Interdecile ratio P90/P10","0","units",,,3.079,,
"LUX","Luxembourg","MW","All persons","P9050","Decile 9/Decile 5","2010","2010","P90P50","Interdecile ratio P90/P50","0","units",,,2.0320001,,
"LUX","Luxembourg","MEN","Men","P9050","Decile 9/Decile 5","2010","2010","P90P50","Interdecile ratio P90/P50","0","units",,,2.0769999,,
"LUX","Luxembourg","WOMEN","Women","P9050","Decile 9/Decile 5","2010","2010","P90P50","Interdecile ratio P90/P50","0","units",,,1.868,,
"LUX","Luxembourg","MW","All persons","GWG","Gender wage gap","2010","2010","PC","Percentage","0","units",,,6.4949999,,
"NLD","Netherlands","MW","All persons","GWG","Gender wage gap","2010","2010","PC","Percentage","0","units",,,20.459999,,
"NZL","New Zealand","MW","All persons","GWG","Gender wage gap","2010","2010","PC","Percentage","0","units",,,6.7810001,,
"NZL","New Zealand","MW","All persons","GWG","Gender wage gap","2011","2011","PC","Percentage","0","units",,,4.217,,
"NZL","New Zealand","MW","All persons","GWG","Gender wage gap","2012","2012","PC","Percentage","0","units",,,6.1739998,,
"NZL","New Zealand","MW","All persons","GWG","Gender wage gap","2013","2013","PC","Percentage","0","units",,,5.619,,
"NOR","Norway","MW","All persons","GWG","Gender wage gap","2010","2010","PC","Percentage","0","units",,,8.0600004,,
"NOR","Norway","MW","All persons","GWG","Gender wage gap","2011","2011","PC","Percentage","0","units",,,7.7810001,,
"NOR","Norway","MW","All persons","GWG","Gender wage gap","2012","2012","PC","Percentage","0","units",,,6.4070001,,
"NOR","Norway","MW","All persons","GWG","Gender wage gap","2013","2013","PC","Percentage","0","units",,,7.0079999,,
"POL","Poland","MW","All persons","GWG","Gender wage gap","2010","2010","PC","Percentage","0","units",,,7.1900001,,
"POL","Poland","MW","All persons","GWG","Gender wage gap","2012","2012","PC","Percentage","0","units",,,10.62,,
"PRT","Portugal","MW","All persons","GWG","Gender wage gap","2010","2010","PC","Percentage","0","units",,,13.451,,
"PRT","Portugal","MW","All persons","GWG","Gender wage gap","2011","2011","PC","Percentage","0","units",,,15.248,,
"PRT","Portugal","MW","All persons","GWG","Gender wage gap","2012","2012","PC","Percentage","0","units",,,16.315001,,
"SVK","Slovak Republic","MW","All persons","GWG","Gender wage gap","2010","2010","PC","Percentage","0","units",,,14.851,,
"SVK","Slovak Republic","MW","All persons","GWG","Gender wage gap","2011","2011","PC","Percentage","0","units",,,15.45,,
"SVK","Slovak Republic","MW","All persons","GWG","Gender wage gap","2012","2012","PC","Percentage","0","units",,,15.965,,
"SVK","Slovak Republic","MW","All persons","GWG","Gender wage gap","2013","2013","PC","Percentage","0","units",,,14.109,,
"ESP","Spain","MW","All persons","GWG","Gender wage gap","2010","2010","PC","Percentage","0","units",,,6.0710001,,
"ESP","Spain","MW","All persons","GWG","Gender wage gap","2011","2011","PC","Percentage","0","units",,,10.55,,
"ESP","Spain","MW","All persons","GWG","Gender wage gap","2012","2012","PC","Percentage","0","units",,,8.6479998,,
"SWE","Sweden","MW","All persons","GWG","Gender wage gap","2010","2010","PC","Percentage","0","units",,,14.317,,
"SWE","Sweden","MW","All persons","GWG","Gender wage gap","2011","2011","PC","Percentage","0","units",,,15.927,,
"SWE","Sweden","MW","All persons","GWG","Gender wage gap","2012","2012","PC","Percentage","0","units",,,15.13,,
"CHE","Switzerland","MW","All persons","GWG","Gender wage gap","2010","2010","PC","Percentage","0","units",,,18.523001,,
"TUR","Turkey","MW","All persons","P5010","Decile 5/Decile 1","2010","2010","P50P10","Interdecile ratio P50/P10","0","units",,,1.669,,
"TUR","Turkey","MEN","Men","P5010","Decile 5/Decile 1","2010","2010","P50P10","Interdecile ratio P50/P10","0","units",,,1.707,,
"TUR","Turkey","WOMEN","Women","P5010","Decile 5/Decile 1","2010","2010","P50P10","Interdecile ratio P50/P10","0","units",,,1.368,,
"TUR","Turkey","MW","All persons","P9010","Decile 9/Decile 1","2010","2010","P90P10","Interdecile ratio P90/P10","0","units",,,4.8449998,,
"TUR","Turkey","MEN","Men","P9010","Decile 9/Decile 1","2010","2010","P90P10","Interdecile ratio P90/P10","0","units",,,4.7729998,,
"TUR","Turkey","WOMEN","Women","P9010","Decile 9/Decile 1","2010","2010","P90P10","Interdecile ratio P90/P10","0","units",,,4.7290001,,
"TUR","Turkey","MW","All persons","P9050","Decile 9/Decile 5","2010","2010","P90P50","Interdecile ratio P90/P50","0","units",,,2.904,,
"TUR","Turkey","MEN","Men","P9050","Decile 9/Decile 5","2010","2010","P90P50","Interdecile ratio P90/P50","0","units",,,2.796,,
"TUR","Turkey","WOMEN","Women","P9050","Decile 9/Decile 5","2010","2010","P90P50","Interdecile ratio P90/P50","0","units",,,3.4549999,,
"TUR","Turkey","MW","All persons","GWG","Gender wage gap","2010","2010","PC","Percentage","0","units",,,20.065001,,
"GBR","United Kingdom","MW","All persons","GWG","Gender wage gap","2010","2010","PC","Percentage","0","units",,,19.231001,,
"GBR","United Kingdom","MW","All persons","GWG","Gender wage gap","2011","2011","PC","Percentage","0","units",,,18.246,,
"GBR","United Kingdom","MW","All persons","GWG","Gender wage gap","2012","2012","PC","Percentage","0","units",,,17.784,,
"GBR","United Kingdom","MW","All persons","GWG","Gender wage gap","2013","2013","PC","Percentage","0","units",,,17.482,,
"USA","United States","MW","All persons","GWG","Gender wage gap","2010","2010","PC","Percentage","0","units",,,18.811001,,
"USA","United States","MW","All persons","GWG","Gender wage gap","2011","2011","PC","Percentage","0","units",,,17.788,,
"USA","United States","MW","All persons","GWG","Gender wage gap","2012","2012","PC","Percentage","0","units",,,19.087,,
"USA","United States","MW","All persons","GWG","Gender wage gap","2013","2013","PC","Percentage","0","units",,,17.907,,
"ISR","Israel","MW","All persons","GWG","Gender wage gap","2010","2010","PC","Percentage","0","units",,,20.700001,,
"ISR","Israel","MW","All persons","GWG","Gender wage gap","2011","2011","PC","Percentage","0","units",,,21.827,,
"CHL","Chile","MW","All persons","GWG","Gender wage gap","2011","2011","PC","Percentage","0","units",,,16,,
"SVN","Slovenia","MW","All persons","P5010","Decile 5/Decile 1","2010","2010","P50P10","Interdecile ratio P50/P10","0","units",,,1.5930001,,
"SVN","Slovenia","MEN","Men","P5010","Decile 5/Decile 1","2010","2010","P50P10","Interdecile ratio P50/P10","0","units",,,1.6289999,,
"SVN","Slovenia","WOMEN","Women","P5010","Decile 5/Decile 1","2010","2010","P50P10","Interdecile ratio P50/P10","0","units",,,1.502,,
"SVN","Slovenia","MW","All persons","P9010","Decile 9/Decile 1","2010","2010","P90P10","Interdecile ratio P90/P10","0","units",,,3.2620001,,
"SVN","Slovenia","MEN","Men","P9010","Decile 9/Decile 1","2010","2010","P90P10","Interdecile ratio P90/P10","0","units",,,3.2780001,,
"SVN","Slovenia","WOMEN","Women","P9010","Decile 9/Decile 1","2010","2010","P90P10","Interdecile ratio P90/P10","0","units",,,3.21,,
"SVN","Slovenia","MW","All persons","P9050","Decile 9/Decile 5","2010","2010","P90P50","Interdecile ratio P90/P50","0","units",,,2.0480001,,
"SVN","Slovenia","MEN","Men","P9050","Decile 9/Decile 5","2010","2010","P90P50","Interdecile ratio P90/P50","0","units",,,2.0120001,,
"SVN","Slovenia","WOMEN","Women","P9050","Decile 9/Decile 5","2010","2010","P90P50","Interdecile ratio P90/P50","0","units",,,2.1370001,,
"SVN","Slovenia","MW","All persons","GWG","Gender wage gap","2010","2010","PC","Percentage","0","units",,,11.634,,
"EST","Estonia","MW","All persons","P5010","Decile 5/Decile 1","2010","2010","P50P10","Interdecile ratio P50/P10","0","units",,,1.956,,
"EST","Estonia","MEN","Men","P5010","Decile 5/Decile 1","2010","2010","P50P10","Interdecile ratio P50/P10","0","units",,,1.9529999,,
"EST","Estonia","WOMEN","Women","P5010","Decile 5/Decile 1","2010","2010","P50P10","Interdecile ratio P50/P10","0","units",,,1.699,,
"EST","Estonia","MW","All persons","P9010","Decile 9/Decile 1","2010","2010","P90P10","Interdecile ratio P90/P10","0","units",,,4.0050001,,
"EST","Estonia","MEN","Men","P9010","Decile 9/Decile 1","2010","2010","P90P10","Interdecile ratio P90/P10","0","units",,,3.8369999,,
"EST","Estonia","WOMEN","Women","P9010","Decile 9/Decile 1","2010","2010","P90P10","Interdecile ratio P90/P10","0","units",,,3.483,,
"EST","Estonia","MW","All persons","P9050","Decile 9/Decile 5","2010","2010","P90P50","Interdecile ratio P90/P50","0","units",,,2.0480001,,
"EST","Estonia","MEN","Men","P9050","Decile 9/Decile 5","2010","2010","P90P50","Interdecile ratio P90/P50","0","units",,,1.964,,
"EST","Estonia","WOMEN","Women","P9050","Decile 9/Decile 5","2010","2010","P90P50","Interdecile ratio P90/P50","0","units",,,2.05,,
"EST","Estonia","MW","All persons","GWG","Gender wage gap","2010","2010","PC","Percentage","0","units",,,31.500999,,
"BEL","Belgium","WOMEN","Women","HPI","High Pay Incidence","2010","2010","IDX","Index","0","units",,,9.2010002,,
"BEL","Belgium","WOMEN","Women","HPI","High Pay Incidence","2011","2011","IDX","Index","0","units",,,10.8,,
"BEL","Belgium","WOMEN","Women","HPI","High Pay Incidence","2012","2012","IDX","Index","0","units",,,10.9,,
"PRT","Portugal","MEN","Men","HPI","High Pay Incidence","2010","2010","IDX","Index","0","units",,,26.795,,
"PRT","Portugal","MEN","Men","HPI","High Pay Incidence","2011","2011","IDX","Index","0","units",,,28.915001,,
"PRT","Portugal","MEN","Men","HPI","High Pay Incidence","2012","2012","IDX","Index","0","units",,,30.09,,
"ISL","Iceland","MW","All persons","HPI","High Pay Incidence","2010","2010","IDX","Index","0","units",,,15.066,,
"ISL","Iceland","MW","All persons","HPI","High Pay Incidence","2011","2011","IDX","Index","0","units",,,16.819,,
"CAN","Canada","MW","All persons","HPI","High Pay Incidence","2010","2010","IDX","Index","0","units",,,10.274,,
"CAN","Canada","MW","All persons","HPI","High Pay Incidence","2011","2011","IDX","Index","0","units",,,10.367,,
"CAN","Canada","MW","All persons","HPI","High Pay Incidence","2012","2012","IDX","Index","0","units",,,9.8540001,,
"CAN","Canada","MW","All persons","HPI","High Pay Incidence","2013","2013","IDX","Index","0","units",,,10.432,,
"FIN","Finland","MW","All persons","HPI","High Pay Incidence","2010","2010","IDX","Index","0","units",,,17.158001,,
"FIN","Finland","MW","All persons","HPI","High Pay Incidence","2011","2011","IDX","Index","0","units",,,16.896,,
"FIN","Finland","MW","All persons","HPI","High Pay Incidence","2012","2012","IDX","Index","0","units",,,16.370001,,
"AUT","Austria","MEN","Men","HPI","High Pay Incidence","2010","2010","IDX","Index","0","units",,,24.976999,,
"AUT","Austria","MEN","Men","HPI","High Pay Incidence","2011","2011","IDX","Index","0","units",,,24.783001,,
"AUT","Austria","MEN","Men","HPI","High Pay Incidence","2012","2012","IDX","Index","0","units",,,24.787001,,
"ITA","Italy","WOMEN","Women","HPI","High Pay Incidence","2010","2010","IDX","Index","0","units",,,5.5149999,,
"ITA","Italy","WOMEN","Women","HPI","High Pay Incidence","2012","2012","IDX","Index","0","units",,,5.5430002,,
"DEU","Germany","MEN","Men","HPI","High Pay Incidence","2010","2010","IDX","Index","0","units",,,21.392,,
"DEU","Germany","MEN","Men","HPI","High Pay Incidence","2011","2011","IDX","Index","0","units",,,23.968,,
"DEU","Germany","MEN","Men","HPI","High Pay Incidence","2012","2012","IDX","Index","0","units",,,23.655001,,
"CHL","Chile","WOMEN","Women","HPI","High Pay Incidence","2011","2011","IDX","Index","0","units",,,26.556,,
"ESP","Spain","WOMEN","Women","HPI","High Pay Incidence","2010","2010","IDX","Index","0","units",,,22.504,,
"ESP","Spain","WOMEN","Women","HPI","High Pay Incidence","2011","2011","IDX","Index","0","units",,,20.757999,,
"ESP","Spain","WOMEN","Women","HPI","High Pay Incidence","2012","2012","IDX","Index","0","units",,,19.358,,
"AUT","Austria","WOMEN","Women","HPI","High Pay Incidence","2010","2010","IDX","Index","0","units",,,13.112,,
"AUT","Austria","WOMEN","Women","HPI","High Pay Incidence","2011","2011","IDX","Index","0","units",,,13.218,,
"AUT","Austria","WOMEN","Women","HPI","High Pay Incidence","2012","2012","IDX","Index","0","units",,,13.521,,
"BEL","Belgium","MW","All persons","HPI","High Pay Incidence","2010","2010","IDX","Index","0","units",,,13.1,,
"BEL","Belgium","MW","All persons","HPI","High Pay Incidence","2011","2011","IDX","Index","0","units",,,13.8,,
"BEL","Belgium","MW","All persons","HPI","High Pay Incidence","2012","2012","IDX","Index","0","units",,,13.4,,
"GRC","Greece","WOMEN","Women","HPI","High Pay Incidence","2010","2010","IDX","Index","0","units",,,18.254,,
"GRC","Greece","WOMEN","Women","HPI","High Pay Incidence","2011","2011","IDX","Index","0","units",,,15.262,,
"GRC","Greece","WOMEN","Women","HPI","High Pay Incidence","2012","2012","IDX","Index","0","units",,,13.898,,
"ISR","Israel","MEN","Men","HPI","High Pay Incidence","2010","2010","IDX","Index","0","units",,,33.243,,
"ISR","Israel","MEN","Men","HPI","High Pay Incidence","2011","2011","IDX","Index","0","units",,,33.673,,
"FIN","Finland","WOMEN","Women","HPI","High Pay Incidence","2010","2010","IDX","Index","0","units",,,8.9449997,,
"FIN","Finland","WOMEN","Women","HPI","High Pay Incidence","2011","2011","IDX","Index","0","units",,,9.25,,
"FIN","Finland","WOMEN","Women","HPI","High Pay Incidence","2012","2012","IDX","Index","0","units",,,8.8039999,,
"ISL","Iceland","MEN","Men","HPI","High Pay Incidence","2010","2010","IDX","Index","0","units",,,21.4,,
"ISL","Iceland","MEN","Men","HPI","High Pay Incidence","2011","2011","IDX","Index","0","units",,,24.256001,,
"ESP","Spain","MW","All persons","HPI","High Pay Incidence","2010","2010","IDX","Index","0","units",,,23.098,,
"ESP","Spain","MW","All persons","HPI","High Pay Incidence","2011","2011","IDX","Index","0","units",,,22.075001,,
"ESP","Spain","MW","All persons","HPI","High Pay Incidence","2012","2012","IDX","Index","0","units",,,20.642,,
"CHL","Chile","MW","All persons","HPI","High Pay Incidence","2011","2011","IDX","Index","0","units",,,27.566,,
"AUT","Austria","MW","All persons","HPI","High Pay Incidence","2010","2010","IDX","Index","0","units",,,20.733999,,
"AUT","Austria","MW","All persons","HPI","High Pay Incidence","2011","2011","IDX","Index","0","units",,,20.726,,
"AUT","Austria","MW","All persons","HPI","High Pay Incidence","2012","2012","IDX","Index","0","units",,,20.853001,,
"DEU","Germany","WOMEN","Women","HPI","High Pay Incidence","2010","2010","IDX","Index","0","units",,,10.51,,
"DEU","Germany","WOMEN","Women","HPI","High Pay Incidence","2011","2011","IDX","Index","0","units",,,9.8649998,,
"DEU","Germany","WOMEN","Women","HPI","High Pay Incidence","2012","2012","IDX","Index","0","units",,,10.764,,
"GRC","Greece","MW","All persons","HPI","High Pay Incidence","2010","2010","IDX","Index","0","units",,,20.839001,,
"GRC","Greece","MW","All persons","HPI","High Pay Incidence","2011","2011","IDX","Index","0","units",,,18.125999,,
"GRC","Greece","MW","All persons","HPI","High Pay Incidence","2012","2012","IDX","Index","0","units",,,16.18,,
"PRT","Portugal","MW","All persons","HPI","High Pay Incidence","2010","2010","IDX","Index","0","units",,,26.191,,
"PRT","Portugal","MW","All persons","HPI","High Pay Incidence","2011","2011","IDX","Index","0","units",,,27.132999,,
"PRT","Portugal","MW","All persons","HPI","High Pay Incidence","2012","2012","IDX","Index","0","units",,,27.886999,,
"ISR","Israel","WOMEN","Women","HPI","High Pay Incidence","2010","2010","IDX","Index","0","units",,,20.149,,
"ISR","Israel","WOMEN","Women","HPI","High Pay Incidence","2011","2011","IDX","Index","0","units",,,19.872999,,
"CAN","Canada","MEN","Men","HPI","High Pay Incidence","2010","2010","IDX","Index","0","units",,,7.3109999,,
"CAN","Canada","MEN","Men","HPI","High Pay Incidence","2011","2011","IDX","Index","0","units",,,6.3990002,,
"CAN","Canada","MEN","Men","HPI","High Pay Incidence","2012","2012","IDX","Index","0","units",,,6.4289999,,
"CAN","Canada","MEN","Men","HPI","High Pay Incidence","2013","2013","IDX","Index","0","units",,,5.8670001,,
"ITA","Italy","MEN","Men","HPI","High Pay Incidence","2010","2010","IDX","Index","0","units",,,12.694,,
"ITA","Italy","MEN","Men","HPI","High Pay Incidence","2012","2012","IDX","Index","0","units",,,14.584,,
"FIN","Finland","MEN","Men","HPI","High Pay Incidence","2010","2010","IDX","Index","0","units",,,24.868,,
"FIN","Finland","MEN","Men","HPI","High Pay Incidence","2011","2011","IDX","Index","0","units",,,24.275999,,
"FIN","Finland","MEN","Men","HPI","High Pay Incidence","2012","2012","IDX","Index","0","units",,,23.613001,,
"DEU","Germany","MW","All persons","HPI","High Pay Incidence","2010","2010","IDX","Index","0","units",,,17.471001,,
"DEU","Germany","MW","All persons","HPI","High Pay Incidence","2011","2011","IDX","Index","0","units",,,18.929001,,
"DEU","Germany","MW","All persons","HPI","High Pay Incidence","2012","2012","IDX","Index","0","units",,,19.054001,,
"ESP","Spain","MEN","Men","HPI","High Pay Incidence","2010","2010","IDX","Index","0","units",,,23.504,,
"ESP","Spain","MEN","Men","HPI","High Pay Incidence","2011","2011","IDX","Index","0","units",,,23,,
"ESP","Spain","MEN","Men","HPI","High Pay Incidence","2012","2012","IDX","Index","0","units",,,21.554001,,
"ISL","Iceland","WOMEN","Women","HPI","High Pay Incidence","2010","2010","IDX","Index","0","units",,,7.25,,
"ISL","Iceland","WOMEN","Women","HPI","High Pay Incidence","2011","2011","IDX","Index","0","units",,,7.8330002,,
"CHL","Chile","MEN","Men","HPI","High Pay Incidence","2011","2011","IDX","Index","0","units",,,28.132,,
"PRT","Portugal","WOMEN","Women","HPI","High Pay Incidence","2010","2010","IDX","Index","0","units",,,25.524,,
"PRT","Portugal","WOMEN","Women","HPI","High Pay Incidence","2011","2011","IDX","Index","0","units",,,25.118999,,
"PRT","Portugal","WOMEN","Women","HPI","High Pay Incidence","2012","2012","IDX","Index","0","units",,,25.601999,,
"ITA","Italy","MW","All persons","HPI","High Pay Incidence","2010","2010","IDX","Index","0","units",,,9.9200001,,
"ITA","Italy","MW","All persons","HPI","High Pay Incidence","2012","2012","IDX","Index","0","units",,,11.053,,
"CAN","Canada","WOMEN","Women","HPI","High Pay Incidence","2010","2010","IDX","Index","0","units",,,11.147,,
"CAN","Canada","WOMEN","Women","HPI","High Pay Incidence","2011","2011","IDX","Index","0","units",,,11.914,,
"CAN","Canada","WOMEN","Women","HPI","High Pay Incidence","2012","2012","IDX","Index","0","units",,,11.196,,
"CAN","Canada","WOMEN","Women","HPI","High Pay Incidence","2013","2013","IDX","Index","0","units",,,11.567,,
"BEL","Belgium","MEN","Men","HPI","High Pay Incidence","2010","2010","IDX","Index","0","units",,,14.497,,
"BEL","Belgium","MEN","Men","HPI","High Pay Incidence","2011","2011","IDX","Index","0","units",,,14.7,,
"BEL","Belgium","MEN","Men","HPI","High Pay Incidence","2012","2012","IDX","Index","0","units",,,14.3,,
"GRC","Greece","MEN","Men","HPI","High Pay Incidence","2010","2010","IDX","Index","0","units",,,22.763,,
"GRC","Greece","MEN","Men","HPI","High Pay Incidence","2011","2011","IDX","Index","0","units",,,20.233999,,
"GRC","Greece","MEN","Men","HPI","High Pay Incidence","2012","2012","IDX","Index","0","units",,,17.843,,
"ISR","Israel","MW","All persons","HPI","High Pay Incidence","2010","2010","IDX","Index","0","units",,,27.898001,,
"ISR","Israel","MW","All persons","HPI","High Pay Incidence","2011","2011","IDX","Index","0","units",,,27.908001,,
